DateTime,Silver-INR,Silver-USD
03-05-2013 00:00,1302.0345,24.11175
06-05-2013 00:00,1299.942005,24.01075
07-05-2013 00:00,1296.547075,23.96575
08-05-2013 00:00,1297.517218,23.97925
09-05-2013 00:00,1288.8105,23.735
10-05-2013 00:00,1308.5281,23.87825
13-05-2013 00:00,1299.9564,23.67
14-05-2013 00:00,1282.528484,23.4209
15-05-2013 00:00,1238.8499,22.60675
16-05-2013 00:00,1243.44488,22.6906
17-05-2013 00:00,1221.652588,22.258
20-05-2013 00:00,1261.938367,22.90685
21-05-2013 00:00,1238.73955,22.445
22-05-2013 00:00,1239.8105,22.29875
23-05-2013 00:00,1260.0553,22.61
24-05-2013 00:00,1250.086975,22.405
27-05-2013 00:00,1261.79966,22.682
28-05-2013 00:00,1249.183418,22.35075
29-05-2013 00:00,1265.667043,22.49275
30-05-2013 00:00,1279.60877,22.781
31-05-2013 00:00,1259.436479,22.259
03-06-2013 00:00,1290.23994,22.7315
04-06-2013 00:00,1274.1315,22.551
05-06-2013 00:00,1277.995675,22.5595
06-06-2013 00:00,1288.67228,22.652
07-06-2013 00:00,1236.705819,21.6715
10-06-2013 00:00,1271.046325,21.9335
11-06-2013 00:00,1267.047425,21.67375
12-06-2013 00:00,1264.51689,21.7945
13-06-2013 00:00,1271.4515,21.85
14-06-2013 00:00,1270.954827,22.0905
17-06-2013 00:00,1263.183754,21.8771
18-06-2013 00:00,1272.52795,21.6785
19-06-2013 00:00,1258.339163,21.41125
20-06-2013 00:00,1180.907535,19.71465
21-06-2013 00:00,1192.573844,20.119
24-06-2013 00:00,1176.901185,19.6905
25-06-2013 00:00,1168.66032,19.63475
26-06-2013 00:00,1118.4019,18.535
27-06-2013 00:00,1114.800195,18.4845
28-06-2013 00:00,1171.425544,19.67625
01-07-2013 00:00,1164.68888,19.634
02-07-2013 00:00,1157.50825,19.405
03-07-2013 00:00,1192.2249,19.79125
04-07-2013 00:00,1180.17691,19.57825
05-07-2013 00:00,1144.758435,18.9185
08-07-2013 00:00,1163.778232,19.10025
09-07-2013 00:00,1160.58893,19.31
10-07-2013 00:00,1164.659006,19.38675
11-07-2013 00:00,1205.975076,20.16175
12-07-2013 00:00,1197.407528,19.9425
15-07-2013 00:00,1197.161615,19.981
16-07-2013 00:00,1188.07581,20.0215
17-07-2013 00:00,1151.012665,19.3415
18-07-2013 00:00,1157.112175,19.4104
19-07-2013 00:00,1166.503248,19.5198
22-07-2013 00:00,1223.543902,20.5534
23-07-2013 00:00,1224.57625,20.495
24-07-2013 00:00,1193.336463,20.17475
25-07-2013 00:00,1195.792025,20.2505
26-07-2013 00:00,1179.218765,20.0105
29-07-2013 00:00,1179.05915,19.87625
30-07-2013 00:00,1188.908405,19.74275
31-07-2013 00:00,1209.15539,19.84825
01-08-2013 00:00,1188.7928,19.63
02-08-2013 00:00,1213.57902,19.898
05-08-2013 00:00,1201.12918,19.7165
06-08-2013 00:00,1199.19479,19.5245
07-08-2013 00:00,1196.5572,19.59
08-08-2013 00:00,1234.670288,20.26375
09-08-2013 00:00,1252.339988,20.55375
12-08-2013 00:00,1307.463625,21.39875
13-08-2013 00:00,1310.10152,21.463
14-08-2013 00:00,1344.514325,21.87625
15-08-2013 00:00,1412.980765,22.99025
16-08-2013 00:00,1437.0825,23.25
19-08-2013 00:00,1450.84278,23.169
20-08-2013 00:00,1462.5156,23.01
21-08-2013 00:00,1469.3536,22.88
22-08-2013 00:00,1500.277075,23.11675
23-08-2013 00:00,1545.4224,24.072
26-08-2013 00:00,1561.03905,24.31525
27-08-2013 00:00,1606.179397,24.47325
28-08-2013 00:00,1645.31535,24.357
29-08-2013 00:00,1611.099263,23.87875
30-08-2013 00:00,1559.17072,23.524
02-09-2013 00:00,1597.600888,24.18775
03-09-2013 00:00,1650.005735,24.2755
04-09-2013 00:00,1575.322303,23.50175
05-09-2013 00:00,1534.61515,23.185
06-09-2013 00:00,1553.25345,23.8595
09-09-2013 00:00,1543.94415,23.7165
10-09-2013 00:00,1475.663215,22.97825
11-09-2013 00:00,1466.9994,23.19
12-09-2013 00:00,1393.11018,21.798
13-09-2013 00:00,1418.14422,22.221
16-09-2013 00:00,1367.569429,21.81375
17-09-2013 00:00,1372.02795,21.7575
18-09-2013 00:00,1449.18786,22.95925
19-09-2013 00:00,1426.67972,23.0705
20-09-2013 00:00,1356.98765,21.785
23-09-2013 00:00,1359.259125,21.6615
24-09-2013 00:00,1362.0854,21.71
25-09-2013 00:00,1361.22265,21.797
26-09-2013 00:00,1349.96078,21.7315
27-09-2013 00:00,1358.450625,21.7875
30-09-2013 00:00,1357.42688,21.698
01-10-2013 00:00,1320.2492,21.185
02-10-2013 00:00,1354.18244,21.7295
03-10-2013 00:00,1338.509573,21.66925
04-10-2013 00:00,1333.185407,21.7379
07-10-2013 00:00,1383.3608,22.37
08-10-2013 00:00,1378.558924,22.29235
09-10-2013 00:00,1351.4424,21.868
10-10-2013 00:00,1344.284145,21.6855
11-10-2013 00:00,1300.82524,21.346
14-10-2013 00:00,1301.399455,21.25775
15-10-2013 00:00,1320.297825,21.3675
16-10-2013 00:00,1322.55316,21.404
17-10-2013 00:00,1341.0252,21.88
18-10-2013 00:00,1340.988044,21.9259
21-10-2013 00:00,1364.560905,22.2205
22-10-2013 00:00,1399.232113,22.70375
23-10-2013 00:00,1386.844442,22.54665
24-10-2013 00:00,1395.823,22.7
25-10-2013 00:00,1385.3184,22.5475
28-10-2013 00:00,1382.93225,22.505
29-10-2013 00:00,1382.6661,22.53
30-10-2013 00:00,1392.79572,22.7581
31-10-2013 00:00,1346.968638,21.91975
01-11-2013 00:00,1356.63858,21.906
04-11-2013 00:00,1341.586494,21.66295
05-11-2013 00:00,1339.583224,21.7042
06-11-2013 00:00,1359.588708,21.81275
07-11-2013 00:00,1356.722375,21.6625
08-11-2013 00:00,1351.5313,21.5075
11-11-2013 00:00,1354.01863,21.3635
12-11-2013 00:00,1321.610148,20.7409
13-11-2013 00:00,1309.37,20.62
14-11-2013 00:00,1316.759425,20.78875
15-11-2013 00:00,1318.13707,20.8105
18-11-2013 00:00,1273.9116,20.41525
19-11-2013 00:00,1267.46806,20.3773
20-11-2013 00:00,1242.0737,19.87
21-11-2013 00:00,1255.97462,19.9678
22-11-2013 00:00,1249.419908,19.86675
25-11-2013 00:00,1263.2568,20.2445
26-11-2013 00:00,1238.75345,19.855
27-11-2013 00:00,1222.98262,19.6621
28-11-2013 00:00,1230.513323,19.72925
29-11-2013 00:00,1249.337412,20.0022
02-12-2013 00:00,1190.65926,19.15475
03-12-2013 00:00,1191.813912,19.1241
04-12-2013 00:00,1224.070222,19.68275
05-12-2013 00:00,1195.938862,19.3957
06-12-2013 00:00,1201.70305,19.505
09-12-2013 00:00,1211.703578,19.86725
10-12-2013 00:00,1247.48976,20.4105
11-12-2013 00:00,1244.187,20.3
12-12-2013 00:00,1203.419052,19.5012
13-12-2013 00:00,1226.0553,19.7115
16-12-2013 00:00,1236.378408,19.98995
17-12-2013 00:00,1232.623755,19.9035
18-12-2013 00:00,1223.1753,19.735
19-12-2013 00:00,1197.35,19.25
20-12-2013 00:00,1205.62496,19.408
23-12-2013 00:00,1205.312625,19.4625
24-12-2013 00:00,1206.628955,19.50265
25-12-2013 00:00,1206.15565,19.495
26-12-2013 00:00,1227.1239,19.77
27-12-2013 00:00,1243.09089,20.079
30-12-2013 00:00,1211.914508,19.58175
31-12-2013 00:00,1201.94483,19.471
01-01-2014 00:00,1201.704083,19.4671
02-01-2014 00:00,1245.193305,20.01275
03-01-2014 00:00,1255.17555,20.15375
06-01-2014 00:00,1257.354175,20.18225
07-01-2014 00:00,1237.109812,19.87325
08-01-2014 00:00,1214.075785,19.53775
09-01-2014 00:00,1214.739225,19.58625
10-01-2014 00:00,1247.966303,20.15775
13-01-2014 00:00,1255.02338,20.40025
14-01-2014 00:00,1245.362215,20.2465
15-01-2014 00:00,1241.685,20.19
16-01-2014 00:00,1237.400165,20.10725
17-01-2014 00:00,1247.733427,20.29825
20-01-2014 00:00,1250.94537,20.32075
21-01-2014 00:00,1229.24835,19.89075
22-01-2014 00:00,1224.68255,19.79125
23-01-2014 00:00,1240.6764,20.04
24-01-2014 00:00,1246.0388,19.9175
27-01-2014 00:00,1245.237,19.7
28-01-2014 00:00,1227.5094,19.59
29-01-2014 00:00,1234.943003,19.76225
30-01-2014 00:00,1201.61415,19.1645
31-01-2014 00:00,1201.132065,19.1721
03-02-2014 00:00,1211.4576,19.34
04-02-2014 00:00,1220.542075,19.49125
05-02-2014 00:00,1242.9261,19.89
06-02-2014 00:00,1247.7256,19.97
07-02-2014 00:00,1246.575946,20.0221
10-02-2014 00:00,1251.385107,20.07355
11-02-2014 00:00,1258.9129,20.23
12-02-2014 00:00,1256.321628,20.2404
13-02-2014 00:00,1277.11885,20.4995
14-02-2014 00:00,1332.09425,21.475
17-02-2014 00:00,1351.142293,21.81725
18-02-2014 00:00,1363.45027,21.931
19-02-2014 00:00,1338.89312,21.536
20-02-2014 00:00,1359.04275,21.825
21-02-2014 00:00,1355.6088,21.84
24-02-2014 00:00,1362.410021,21.9779
25-02-2014 00:00,1354.61599,21.86275
26-02-2014 00:00,1317.34044,21.244
27-02-2014 00:00,1319.01471,21.271
28-02-2014 00:00,1314.80038,21.227
03-03-2014 00:00,1329.29715,21.423
04-03-2014 00:00,1311.79629,21.1785
05-03-2014 00:00,1305.3771,21.174
06-03-2014 00:00,1315.77325,21.475
07-03-2014 00:00,1277.666805,20.9145
10-03-2014 00:00,1269.319188,20.81875
11-03-2014 00:00,1269.343385,20.8465
12-03-2014 00:00,1303.46938,21.302
13-03-2014 00:00,1294.8272,21.185
14-03-2014 00:00,1312.250145,21.4455
17-03-2014 00:00,1296.383578,21.1862
18-03-2014 00:00,1273.196295,20.8345
19-03-2014 00:00,1256.878259,20.6147
20-03-2014 00:00,1243.072908,20.2719
21-03-2014 00:00,1240.867426,20.3221
24-03-2014 00:00,1212.35947,19.95325
25-03-2014 00:00,1208.862405,19.9845
26-03-2014 00:00,1188.2718,19.765
27-03-2014 00:00,1186.3614,19.707
28-03-2014 00:00,1185.10056,19.831
31-03-2014 00:00,1181.754,19.775
01-04-2014 00:00,1181.4552,19.77
02-04-2014 00:00,1191.76816,19.976
03-04-2014 00:00,1196.98515,19.8505
04-04-2014 00:00,1202.89125,19.965
07-04-2014 00:00,1195.68,19.875
08-04-2014 00:00,1205.9072,20.045
09-04-2014 00:00,1195.835375,19.8875
10-04-2014 00:00,1206.218025,20.0535
11-04-2014 00:00,1204.7011,20.005
14-04-2014 00:00,1202.972786,19.9763
15-04-2014 00:00,1181.65362,19.606
16-04-2014 00:00,1186.37491,19.6615
17-04-2014 00:00,1185.9231,19.6475
18-04-2014 00:00,1185.7722,19.645
21-04-2014 00:00,1174.8404,19.451
22-04-2014 00:00,1180.693775,19.4225
23-04-2014 00:00,1188.4222,19.46
24-04-2014 00:00,1200.361385,19.6555
25-04-2014 00:00,1198.73404,19.729
28-04-2014 00:00,1187.014518,19.5974
29-04-2014 00:00,1174.72929,19.4685
30-04-2014 00:00,1157.019913,19.20365
01-05-2014 00:00,1147.22025,19.041
02-05-2014 00:00,1174.60546,19.502
05-05-2014 00:00,1179.761664,19.6104
06-05-2014 00:00,1178.89536,19.596
07-05-2014 00:00,1160.1229,19.3225
08-05-2014 00:00,1150.6324,19.19
09-05-2014 00:00,1148.13325,19.1675
12-05-2014 00:00,1166.98852,19.541
13-05-2014 00:00,1166.951342,19.54365
14-05-2014 00:00,1181.6609,19.79
15-05-2014 00:00,1157.700158,19.49975
16-05-2014 00:00,1141.738528,19.3712
19-05-2014 00:00,1133.844576,19.3621
20-05-2014 00:00,1139.367,19.41
21-05-2014 00:00,1140.484375,19.4125
22-05-2014 00:00,1139.0482,19.50425
23-05-2014 00:00,1136.172,19.455
26-05-2014 00:00,1143.120578,19.45075
27-05-2014 00:00,1123.951265,19.07265
28-05-2014 00:00,1121.880398,19.03105
29-05-2014 00:00,1121.048704,19.03955
30-05-2014 00:00,1112.56341,18.8251
02-06-2014 00:00,1109.466612,18.76635
03-06-2014 00:00,1116.967,18.82
04-06-2014 00:00,1115.67924,18.8205
05-06-2014 00:00,1128.91569,19.047
06-06-2014 00:00,1124.748036,19.02805
09-06-2014 00:00,1127.583936,19.0728
10-06-2014 00:00,1138.04327,19.201
11-06-2014 00:00,1138.106588,19.20855
12-06-2014 00:00,1159.373463,19.5411
13-06-2014 00:00,1175.0992,19.69
16-06-2014 00:00,1183.48373,19.669
17-06-2014 00:00,1185.5844,19.74
18-06-2014 00:00,1200.573088,19.9034
19-06-2014 00:00,1248.954165,20.8055
20-06-2014 00:00,1255.520295,20.86275
23-06-2014 00:00,1258.307138,20.8813
24-06-2014 00:00,1258.250315,20.9255
25-06-2014 00:00,1266.66748,21.034
26-06-2014 00:00,1270.53605,21.10525
27-06-2014 00:00,1260.279703,20.95925
30-06-2014 00:00,1264.05325,21.0325
01-07-2014 00:00,1263.75279,21.031
02-07-2014 00:00,1261.9336,21.145
03-07-2014 00:00,1263.4735,21.146
04-07-2014 00:00,1264.6459,21.155
07-07-2014 00:00,1261.841895,21.05175
08-07-2014 00:00,1258.688583,21.03775
09-07-2014 00:00,1262.8525,21.125
10-07-2014 00:00,1282.906527,21.40675
11-07-2014 00:00,1289.406675,21.44365
14-07-2014 00:00,1258.223257,20.92505
15-07-2014 00:00,1244.2966,20.69
16-07-2014 00:00,1248.78525,20.775
17-07-2014 00:00,1271.41776,21.148
18-07-2014 00:00,1259.570885,20.8711
21-07-2014 00:00,1258.97125,20.875
22-07-2014 00:00,1261.06416,20.934
23-07-2014 00:00,1256.78235,20.915
24-07-2014 00:00,1224.14502,20.37525
25-07-2014 00:00,1246.14642,20.738
28-07-2014 00:00,1237.102875,20.5875
29-07-2014 00:00,1236.787402,20.58225
30-07-2014 00:00,1239.70021,20.617
31-07-2014 00:00,1233.414,20.39375
01-08-2014 00:00,1243.82621,20.33725
04-08-2014 00:00,1231.6782,20.165
05-08-2014 00:00,1202.51775,19.775
06-08-2014 00:00,1230.80598,20.0457
07-08-2014 00:00,1224.85275,19.965
08-08-2014 00:00,1221.6451,19.8965
11-08-2014 00:00,1225.51845,20.015
12-08-2014 00:00,1218.106945,19.9265
13-08-2014 00:00,1214.3892,19.83
14-08-2014 00:00,1211.94248,19.894
15-08-2014 00:00,1192.28055,19.57125
18-08-2014 00:00,1194.5934,19.635
19-08-2014 00:00,1181.06495,19.435
20-08-2014 00:00,1182.00785,19.489
21-08-2014 00:00,1180.50595,19.445
22-08-2014 00:00,1181.46286,19.538
25-08-2014 00:00,1171.61275,19.3655
26-08-2014 00:00,1171.6913,19.37
27-08-2014 00:00,1176.440424,19.4646
28-08-2014 00:00,1181.16567,19.5105
29-08-2014 00:00,1177.693,19.466
01-09-2014 00:00,1176.778325,19.46375
02-09-2014 00:00,1163.34725,19.175
03-09-2014 00:00,1160.84375,19.1875
04-09-2014 00:00,1150.8105,19.05
05-09-2014 00:00,1159.994517,19.19885
08-09-2014 00:00,1147.35999,19.037
09-09-2014 00:00,1155.1572,19.062
10-09-2014 00:00,1155.750705,18.9685
11-09-2014 00:00,1136.84998,18.7105
12-09-2014 00:00,1133.6768,18.646
15-09-2014 00:00,1140.879205,18.6815
16-09-2014 00:00,1143.138795,18.7185
17-09-2014 00:00,1130.87156,18.548
18-09-2014 00:00,1129.05555,18.5395
19-09-2014 00:00,1084.211895,17.8295
22-09-2014 00:00,1080.12294,17.7535
23-09-2014 00:00,1084.94529,17.8035
24-09-2014 00:00,1077.9794,17.695
25-09-2014 00:00,1072.51599,17.5305
26-09-2014 00:00,1078.791675,17.6475
29-09-2014 00:00,1075.725,17.5
30-09-2014 00:00,1048.607625,16.9815
01-10-2014 00:00,1060.55625,17.175
02-10-2014 00:00,1052.40135,17.115
03-10-2014 00:00,1036.4595,16.853
06-10-2014 00:00,1065.367305,17.3315
07-10-2014 00:00,1055.466,17.19
08-10-2014 00:00,1067.0092,17.378
09-10-2014 00:00,1058.183339,17.3729
10-10-2014 00:00,1065.090255,17.39775
13-10-2014 00:00,1070.243695,17.4905
14-10-2014 00:00,1068.0223,17.3945
15-10-2014 00:00,1072.085115,17.4749
16-10-2014 00:00,1076.460125,17.3875
17-10-2014 00:00,1063.13427,17.2755
20-10-2014 00:00,1069.08147,17.443
21-10-2014 00:00,1073.57294,17.522
22-10-2014 00:00,1050.65764,17.162
23-10-2014 00:00,1051.39401,17.1965
24-10-2014 00:00,1053.15252,17.214
27-10-2014 00:00,1050.58023,17.13275
28-10-2014 00:00,1055.321865,17.2185
29-10-2014 00:00,1047.04303,17.089
30-10-2014 00:00,1014.08644,16.508
31-10-2014 00:00,991.7392,16.16
03-11-2014 00:00,991.287,16.15
04-11-2014 00:00,983.4195,16.0375
05-11-2014 00:00,942.30528,15.337
06-11-2014 00:00,947.49696,15.4215
07-11-2014 00:00,973.484325,15.7905
10-11-2014 00:00,958.8811625,15.60425
11-11-2014 00:00,968.38598,15.718
12-11-2014 00:00,964.58724,15.692
13-11-2014 00:00,963.5598,15.66
14-11-2014 00:00,1006.937478,16.3014
17-11-2014 00:00,997.7328,16.155
18-11-2014 00:00,1000.53525,16.203
19-11-2014 00:00,1000.654,16.15
20-11-2014 00:00,1007.771407,16.27275
21-11-2014 00:00,1015.91032,16.444
24-11-2014 00:00,1023.10359,16.531
25-11-2014 00:00,1029.65226,16.6395
26-11-2014 00:00,1010.39897,16.331
27-11-2014 00:00,1003.0599,16.215
28-11-2014 00:00,958.8292,15.46
01-12-2014 00:00,1018.30255,16.411
02-12-2014 00:00,1014.692085,16.3845
03-12-2014 00:00,1017.1428,16.44
04-12-2014 00:00,1017.59538,16.442
05-12-2014 00:00,1007.567425,16.2905
08-12-2014 00:00,1010.0223,16.317
09-12-2014 00:00,1060.506563,17.11875
10-12-2014 00:00,1057.1616,17.04
11-12-2014 00:00,1061.4799,17.03
12-12-2014 00:00,1061.772851,17.0347
15-12-2014 00:00,1020.2478,16.215
16-12-2014 00:00,1008.332308,15.88175
17-12-2014 00:00,1016.835895,15.9905
18-12-2014 00:00,1005.0282,15.9225
19-12-2014 00:00,1018.2543,16.09125
22-12-2014 00:00,994.89002,15.727
23-12-2014 00:00,1001.5642,15.82
24-12-2014 00:00,1001.309687,15.75625
26-12-2014 00:00,1022.731383,16.06805
29-12-2014 00:00,1008.6927,15.845
30-12-2014 00:00,1029.46135,16.235
31-12-2014 00:00,990.88848,15.696
02-01-2015 00:00,998.630295,15.77615
05-01-2015 00:00,1025.7913,16.195
06-01-2015 00:00,1044.709155,16.4185
07-01-2015 00:00,1042.9925,16.49
08-01-2015 00:00,1029.6594,16.422
09-01-2015 00:00,1029.33615,16.509
12-01-2015 00:00,1044.6738,16.79
13-01-2015 00:00,1043.5905,16.805
14-01-2015 00:00,1045.37016,16.812
15-01-2015 00:00,1055.875785,17.03575
16-01-2015 00:00,1102.46925,17.7875
19-01-2015 00:00,1090.1518,17.66
20-01-2015 00:00,1128.00597,18.291
21-01-2015 00:00,1117.4856,18.141
22-01-2015 00:00,1127.88675,18.295
23-01-2015 00:00,1125.327,18.298
26-01-2015 00:00,1099.33164,17.8695
27-01-2015 00:00,1105.82603,18.019
28-01-2015 00:00,1094.562,17.85
29-01-2015 00:00,1044.3087,16.89
30-01-2015 00:00,1069.387254,17.2454
02-02-2015 00:00,1067.1206,17.245
03-02-2015 00:00,1065.207165,17.2615
04-02-2015 00:00,1077.5139,17.4355
05-02-2015 00:00,1068.2001,17.31
06-02-2015 00:00,1033.78272,16.736
09-02-2015 00:00,1061.66172,17.0795
10-02-2015 00:00,1056.92587,17.017
11-02-2015 00:00,1041.88551,16.721
12-02-2015 00:00,1060.331525,17.0225
13-02-2015 00:00,1079.072736,17.3596
16-02-2015 00:00,1074.8505,17.275
17-02-2015 00:00,1028.74548,16.534
18-02-2015 00:00,1039.36365,16.6725
19-02-2015 00:00,1021.56243,16.4715
20-02-2015 00:00,1011.081925,16.2475
23-02-2015 00:00,1016.775695,16.3285
24-02-2015 00:00,1034.50194,16.6105
25-02-2015 00:00,1032.130647,16.647
26-02-2015 00:00,1024.357238,16.5955
27-02-2015 00:00,1026.45165,16.60925
02-03-2015 00:00,1024.93985,16.5465
03-03-2015 00:00,1011.72281,16.345
04-03-2015 00:00,1009.905,16.25
05-03-2015 00:00,1006.47072,16.176
06-03-2015 00:00,990.07575,15.9125
09-03-2015 00:00,984.47445,15.739
10-03-2015 00:00,984.4048875,15.7065
11-03-2015 00:00,972.142224,15.478
12-03-2015 00:00,979.189095,15.6525
13-03-2015 00:00,985.9862684,15.6548
16-03-2015 00:00,979.95744,15.5925
17-03-2015 00:00,975.59454,15.556
18-03-2015 00:00,1001.992719,15.981
19-03-2015 00:00,1009.931282,16.1465
20-03-2015 00:00,1045.742181,16.74125
23-03-2015 00:00,1051.38462,16.887
24-03-2015 00:00,1053.389058,16.923
25-03-2015 00:00,1063.93705,17.05
26-03-2015 00:00,1070.8757,17.075
27-03-2015 00:00,1059.548783,16.95875
30-03-2015 00:00,1035.124269,16.5255
31-03-2015 00:00,1046.0868,16.72
01-04-2015 00:00,1060.554956,16.95125
02-04-2015 00:00,1049.449669,16.77375
06-04-2015 00:00,1053.074338,16.931
07-04-2015 00:00,1052.441616,16.872
08-04-2015 00:00,1021.86711,16.41
09-04-2015 00:00,1015.565529,16.3185
10-04-2015 00:00,1027.301171,16.4835
13-04-2015 00:00,1017.94581,16.29
14-04-2015 00:00,1012.634245,16.205
15-04-2015 00:00,1023.432952,16.3925
16-04-2015 00:00,1016.059067,16.3005
17-04-2015 00:00,1014.593111,16.2715
20-04-2015 00:00,1007.529107,16.0335
21-04-2015 00:00,1005.227846,16.0035
22-04-2015 00:00,998.934375,15.875
23-04-2015 00:00,999.4282125,15.8225
24-04-2015 00:00,1000.10386,15.74
27-04-2015 00:00,1039.549929,16.3405
28-04-2015 00:00,1046.926517,16.5855
29-04-2015 00:00,1044.5596,16.52
30-04-2015 00:00,1030.93848,16.1975
01-05-2015 00:00,1028.567592,16.16025
04-05-2015 00:00,1043.8272,16.4
05-05-2015 00:00,1051.121641,16.5745
06-05-2015 00:00,1046.311683,16.4605
07-05-2015 00:00,1049.150255,16.333
08-05-2015 00:00,1052.973953,16.46275
11-05-2015 00:00,1039.793933,16.2605
12-05-2015 00:00,1064.71891,16.5795
13-05-2015 00:00,1095.933042,17.117
14-05-2015 00:00,1108.576425,17.369
15-05-2015 00:00,1112.468335,17.50375
18-05-2015 00:00,1116.35326,17.545
19-05-2015 00:00,1088.748588,17.1125
20-05-2015 00:00,1099.997072,17.2335
21-05-2015 00:00,1093.65624,17.17425
22-05-2015 00:00,1086.901779,17.10875
25-05-2015 00:00,1090.44845,17.15
26-05-2015 00:00,1072.136488,16.771
27-05-2015 00:00,1068.428664,16.713
28-05-2015 00:00,1070.0422,16.76
29-05-2015 00:00,1068.582175,16.745
01-06-2015 00:00,1065.497978,16.7255
02-06-2015 00:00,1073.18322,16.79
03-06-2015 00:00,1055.985085,16.51525
04-06-2015 00:00,1036.77522,16.19
05-06-2015 00:00,1029.4232,16.12
08-06-2015 00:00,1031.237287,16.09975
09-06-2015 00:00,1028.072775,16.085
10-06-2015 00:00,1025.111564,16.0555
11-06-2015 00:00,1023.615892,16.003
12-06-2015 00:00,1023.630163,15.9755
15-06-2015 00:00,1031.8168,16.1
16-06-2015 00:00,1026.814514,15.99275
17-06-2015 00:00,1038.413992,16.184
18-06-2015 00:00,1031.625784,16.1745
19-06-2015 00:00,1023.90502,16.108
22-06-2015 00:00,1023.75372,16.115
23-06-2015 00:00,1008.934675,15.865
24-06-2015 00:00,1015.869566,15.962
25-06-2015 00:00,1007.98075,15.85
26-06-2015 00:00,1005.274226,15.80595
29-06-2015 00:00,1001.99904,15.68
30-06-2015 00:00,1000.652625,15.715
01-07-2015 00:00,991.14984,15.59
02-07-2015 00:00,993.131721,15.6315
03-07-2015 00:00,996.671348,15.706
06-07-2015 00:00,995.17824,15.68
07-07-2015 00:00,949.42144,14.96
08-07-2015 00:00,959.145851,15.09325
09-07-2015 00:00,982.63944,15.48
10-07-2015 00:00,989.1556738,15.59125
13-07-2015 00:00,978.28844,15.41
14-07-2015 00:00,975.03217,15.365
15-07-2015 00:00,958.1925025,15.1175
16-07-2015 00:00,953.862125,15.025
17-07-2015 00:00,944.8998,14.885
20-07-2015 00:00,940.85106,14.79
21-07-2015 00:00,938.48508,14.76
22-07-2015 00:00,945.75792,14.88
23-07-2015 00:00,933.71775,14.65
24-07-2015 00:00,939.1364228,14.68525
27-07-2015 00:00,939.28776,14.64
28-07-2015 00:00,941.524051,14.7265
29-07-2015 00:00,942.98149,14.765
30-07-2015 00:00,940.0131,14.69
31-07-2015 00:00,948.186801,14.787
03-08-2015 00:00,927.587012,14.494
04-08-2015 00:00,928.120984,14.551
05-08-2015 00:00,931.02423,14.594
06-08-2015 00:00,938.13025,14.71
07-08-2015 00:00,946.096043,14.827
10-08-2015 00:00,971.47738,15.22
11-08-2015 00:00,979.12298,15.235
12-08-2015 00:00,1000.04868,15.42
13-08-2015 00:00,1002.357849,15.41425
14-08-2015 00:00,992.2636,15.248
17-08-2015 00:00,999.522524,15.301
18-08-2015 00:00,970.975936,14.864
19-08-2015 00:00,1004.869901,15.4185
20-08-2015 00:00,1024.272354,15.643
21-08-2015 00:00,1010.095984,15.3305
24-08-2015 00:00,996.149565,14.935
25-08-2015 00:00,966.6237825,14.6115
26-08-2015 00:00,941.183516,14.222
27-08-2015 00:00,957.0110065,14.5105
28-08-2015 00:00,966.0653355,14.6035
31-08-2015 00:00,974.398344,14.676
01-09-2015 00:00,965.69805,14.55
02-09-2015 00:00,969.848975,14.6525
03-09-2015 00:00,978.7316,14.78
04-09-2015 00:00,969.241599,14.5755
07-09-2015 00:00,968.860295,14.495
08-09-2015 00:00,990.655872,14.864
09-09-2015 00:00,972.179916,14.6395
10-09-2015 00:00,980.2590525,14.7485
11-09-2015 00:00,972.3561,14.6175
14-09-2015 00:00,956.732256,14.416
15-09-2015 00:00,954.51093,14.373
16-09-2015 00:00,989.072685,14.895
17-09-2015 00:00,1003.548539,15.113
18-09-2015 00:00,999.4736055,15.1755
21-09-2015 00:00,997.324416,15.192
22-09-2015 00:00,971.22165,14.749
23-09-2015 00:00,980.21018,14.86
24-09-2015 00:00,999.475572,15.117
25-09-2015 00:00,998.3516,15.1
28-09-2015 00:00,964.707182,14.594
29-09-2015 00:00,967.207194,14.646
30-09-2015 00:00,960.278775,14.61
01-10-2015 00:00,953.47504,14.54
02-10-2015 00:00,999.902848,15.248
05-10-2015 00:00,1019.039368,15.62225
06-10-2015 00:00,1042.299027,15.939
07-10-2015 00:00,1020.847618,15.701
08-10-2015 00:00,1027.53048,15.78
09-10-2015 00:00,1026.997238,15.8475
12-10-2015 00:00,1019.155845,15.7105
13-10-2015 00:00,1043.247465,16.029
14-10-2015 00:00,1051.482071,16.1585
15-10-2015 00:00,1041.86631,16.07
16-10-2015 00:00,1041.663182,16.053001
19-10-2015 00:00,1025.83149,15.83
20-10-2015 00:00,1030.583385,15.871
21-10-2015 00:00,1023.372714,15.7065
22-10-2015 00:00,1035.589464,15.894
23-10-2015 00:00,1026.952872,15.8224
26-10-2015 00:00,1029.307349,15.8555
27-10-2015 00:00,1033.898112,15.912
28-10-2015 00:00,1034.94024,15.93
29-10-2015 00:00,1019.834388,15.633
30-10-2015 00:00,1016.267254,15.5565
02-11-2015 00:00,1013.52,15.45
03-11-2015 00:00,1004.55623,15.2975
04-11-2015 00:00,986.1025,15.055
05-11-2015 00:00,989.3569,15.05
06-11-2015 00:00,972.659286,14.787
09-11-2015 00:00,964.92051,14.535
